0.00000   		-0.00003        
0.01000   		-0.00002        
0.02000   		-0.00002        
0.03000   		-0.00001        
0.04000   		-0.00001        
0.05000   		-0.00000        
0.06000   		0.00001         
0.07000   		0.00003         
0.08000   		0.00004         
0.09000   		0.00004         
0.10000   		0.00003         
0.11000   		0.00004         
0.12000   		0.00007         
0.13000   		0.00010         
0.14000   		0.00004         
0.15000   		0.00002         
0.16000   		0.00003         
0.17000   		0.00002         
0.18000   		0.00007         
0.19000   		0.00015         
0.20000   		0.00014         
0.21000   		0.00017         
0.22000   		0.00033         
0.23000   		0.00050         
0.24000   		0.00055         
0.25000   		0.00041         
0.26000   		0.00027         
0.27000   		0.00030         
0.28000   		0.00031         
0.29000   		0.00032         
0.30000   		0.00034         
0.31000   		0.00039         
0.32000   		0.00038         
0.33000   		0.00007         
0.34000   		0.00004         
0.35000   		0.00046         
0.36000   		0.00044         
0.37000   		0.00051         
0.38000   		0.00051         
0.39000   		0.00011         
0.40000   		-0.00021        
0.41000   		-0.00023        
0.42000   		-0.00028        
0.43000   		-0.00030        
0.44000   		-0.00030        
0.45000   		-0.00034        
0.46000   		-0.00038        
0.47000   		-0.00006        
0.48000   		0.00055         
0.49000   		0.00083         
0.50000   		0.00138         
0.51000   		0.00154         
0.52000   		0.00127         
0.53000   		0.00097         
0.54000   		0.00106         
0.55000   		0.00082         
0.56000   		0.00063         
0.57000   		0.00114         
0.58000   		0.00027         
0.59000   		-0.00042        
0.60000   		-0.00062        
0.61000   		-0.00202        
0.62000   		-0.00238        
0.63000   		-0.00242        
0.64000   		-0.00143        
0.65000   		-0.00068        
0.66000   		-0.00075        
0.67000   		-0.00068        
0.68000   		-0.00066        
0.69000   		-0.00070        
0.70000   		-0.00071        
0.71000   		-0.00068        
0.72000   		-0.00079        
0.73000   		-0.00092        
0.74000   		0.00022         
0.75000   		0.00172         
0.76000   		0.00137         
0.77000   		0.00084         
0.78000   		0.00167         
0.79000   		0.00184         
0.80000   		0.00177         
0.81000   		0.00098         
0.82000   		0.00055         
0.83000   		0.00056         
0.84000   		0.00050         
0.85000   		0.00059         
0.86000   		0.00050         
0.87000   		-0.00055        
0.88000   		-0.00099        
0.89000   		-0.00061        
0.90000   		0.00033         
0.91000   		0.00195         
0.92000   		0.00385         
0.93000   		0.00362         
0.94000   		0.00216         
0.95000   		0.00094         
0.96000   		0.00010         
0.97000   		-0.00106        
0.98000   		-0.00118        
0.99000   		-0.00086        
1.00000   		0.00043         
1.01000   		0.00044         
1.02000   		0.00057         
1.03000   		0.00181         
1.04000   		0.00249         
1.05000   		0.00245         
1.06000   		0.00256         
1.07000   		0.00263         
1.08000   		0.00264         
1.09000   		0.00260         
1.10000   		0.00270         
1.11000   		0.00297         
1.12000   		0.00154         
1.13000   		-0.00222        
1.14000   		-0.00565        
1.15000   		-0.00734        
1.16000   		-0.00694        
1.17000   		-0.00600        
1.18000   		-0.00523        
1.19000   		-0.00126        
1.20000   		0.00323         
1.21000   		0.00515         
1.22000   		0.00832         
1.23000   		0.01020         
1.24000   		0.01193         
1.25000   		0.00748         
1.26000   		0.00028         
1.27000   		-0.00297        
1.28000   		-0.00569        
1.29000   		-0.00791        
1.30000   		-0.01050        
1.31000   		-0.01093        
1.32000   		-0.00868        
1.33000   		-0.00818        
1.34000   		-0.00583        
1.35000   		-0.00188        
1.36000   		0.00167         
1.37000   		0.00287         
1.38000   		0.00514         
1.39000   		0.00410         
1.40000   		0.00001         
1.41000   		-0.00235        
1.42000   		-0.00361        
1.43000   		-0.00357        
1.44000   		-0.00147        
1.45000   		0.00141         
1.46000   		0.00299         
1.47000   		0.00134         
1.48000   		-0.00067        
1.49000   		-0.00129        
1.50000   		-0.00535        
1.51000   		-0.01030        
1.52000   		-0.01269        
1.53000   		-0.01407        
1.54000   		-0.01022        
1.55000   		-0.00267        
1.56000   		0.00079         
1.57000   		0.00252         
1.58000   		0.00148         
1.59000   		0.00073         
1.60000   		0.00067         
1.61000   		0.00136         
1.62000   		0.00287         
1.63000   		0.00283         
1.64000   		0.00290         
1.65000   		0.00274         
1.66000   		0.00331         
1.67000   		0.00585         
1.68000   		0.00736         
1.69000   		0.00728         
1.70000   		0.00746         
1.71000   		0.00748         
1.72000   		0.00745         
1.73000   		0.00759         
1.74000   		0.00738         
1.75000   		0.00581         
1.76000   		0.00571         
1.77000   		0.00611         
1.78000   		0.00327         
1.79000   		0.00221         
1.80000   		-0.00217        
1.81000   		-0.00576        
1.82000   		-0.00406        
1.83000   		0.00150         
1.84000   		0.00852         
1.85000   		0.01139         
1.86000   		0.00852         
1.87000   		0.00364         
1.88000   		-0.00181        
1.89000   		-0.00606        
1.90000   		-0.00545        
1.91000   		-0.00161        
1.92000   		0.00173         
1.93000   		0.00204         
1.94000   		-0.00004        
1.95000   		-0.00363        
1.96000   		-0.00615        
1.97000   		-0.00654        
1.98000   		-0.01042        
1.99000   		-0.01111        
2.00000   		-0.00791        
2.01000   		-0.00276        
2.02000   		0.00097         
2.03000   		0.00177         
2.04000   		0.00257         
2.05000   		0.00467         
2.06000   		0.00400         
2.07000   		0.00035         
2.08000   		-0.00388        
2.09000   		-0.00748        
2.10000   		-0.00687        
2.11000   		-0.00711        
2.12000   		-0.00627        
2.13000   		-0.00243        
2.14000   		0.00154         
2.15000   		0.00619         
2.16000   		0.00729         
2.17000   		0.00477         
2.18000   		0.00298         
2.19000   		-0.00308        
2.20000   		-0.00973        
2.21000   		-0.01079        
2.22000   		-0.00914        
2.23000   		-0.00485        
2.24000   		0.00328         
2.25000   		0.00924         
2.26000   		0.01265         
2.27000   		0.01618         
2.28000   		0.01702         
2.29000   		0.01066         
2.30000   		-0.00057        
2.31000   		-0.00927        
2.32000   		-0.00857        
2.33000   		-0.00669        
2.34000   		-0.00458        
2.35000   		-0.00179        
2.36000   		0.00095         
2.37000   		0.00198         
2.38000   		0.00059         
2.39000   		-0.00345        
2.40000   		-0.00388        
2.41000   		-0.00284        
2.42000   		-0.00089        
2.43000   		0.00309         
2.44000   		0.00363         
2.45000   		0.00369         
2.46000   		0.00388         
2.47000   		0.00424         
2.48000   		0.00335         
2.49000   		-0.00079        
2.50000   		-0.00266        
2.51000   		-0.00299        
2.52000   		-0.00323        
2.53000   		0.00015         
2.54000   		0.00613         
2.55000   		0.01240         
2.56000   		0.01545         
2.57000   		0.01600         
2.58000   		0.01382         
2.59000   		0.00853         
2.60000   		-0.00111        
2.61000   		-0.00694        
2.62000   		-0.00848        
2.63000   		-0.00766        
2.64000   		-0.00386        
2.65000   		-0.00022        
2.66000   		0.00130         
2.67000   		0.00302         
2.68000   		0.00316         
2.69000   		0.00333         
2.70000   		0.00276         
2.71000   		0.00176         
2.72000   		0.00314         
2.73000   		0.00299         
2.74000   		0.00311         
2.75000   		0.00324         
2.76000   		0.00060         
2.77000   		-0.00468        
2.78000   		-0.00816        
2.79000   		-0.00825        
2.80000   		-0.00692        
2.81000   		-0.00467        
2.82000   		-0.00414        
2.83000   		-0.00486        
2.84000   		-0.00739        
2.85000   		-0.00885        
2.86000   		-0.00724        
2.87000   		0.00047         
2.88000   		0.01270         
2.89000   		0.02096         
2.90000   		0.02184         
2.91000   		0.01590         
2.92000   		0.00356         
2.93000   		-0.00641        
2.94000   		-0.01622        
2.95000   		-0.01923        
2.96000   		-0.01297        
2.97000   		-0.00375        
2.98000   		0.00480         
2.99000   		0.00486         
3.00000   		0.00122         
3.01000   		0.00033         
3.02000   		0.00029         
3.03000   		-0.00006        
3.04000   		-0.00032        
3.05000   		0.00036         
3.06000   		0.00308         
3.07000   		0.00662         
3.08000   		0.00893         
3.09000   		0.01241         
3.10000   		0.01381         
3.11000   		0.01220         
3.12000   		0.00448         
3.13000   		-0.00315        
3.14000   		-0.00578        
3.15000   		-0.00495        
3.16000   		-0.00517        
3.17000   		-0.00529        
3.18000   		-0.00516        
3.19000   		-0.00515        
3.20000   		-0.00540        
3.21000   		-0.00501        
3.22000   		-0.00172        
3.23000   		0.00366         
3.24000   		0.00862         
3.25000   		0.01059         
3.26000   		0.01010         
3.27000   		0.00457         
3.28000   		-0.00322        
3.29000   		-0.00718        
3.30000   		-0.00882        
3.31000   		-0.01012        
3.32000   		-0.01048        
3.33000   		-0.00854        
3.34000   		-0.00566        
3.35000   		-0.00608        
3.36000   		-0.00589        
3.37000   		-0.00342        
3.38000   		0.00234         
3.39000   		0.01048         
3.40000   		0.01561         
3.41000   		0.01463         
3.42000   		0.01308         
3.43000   		0.01270         
3.44000   		0.00520         
3.45000   		-0.01198        
3.46000   		-0.02819        
3.47000   		-0.03591        
3.48000   		-0.04217        
3.49000   		-0.04417        
3.50000   		-0.03855        
3.51000   		-0.02810        
3.52000   		-0.01835        
3.53000   		-0.01450        
3.54000   		-0.01511        
3.55000   		-0.01791        
3.56000   		-0.01699        
3.57000   		-0.01423        
3.58000   		-0.00799        
3.59000   		-0.00315        
3.60000   		-0.00260        
3.61000   		-0.00228        
3.62000   		-0.00175        
3.63000   		-0.00217        
3.64000   		-0.00601        
3.65000   		-0.00915        
3.66000   		-0.01100        
3.67000   		-0.01130        
3.68000   		-0.01122        
3.69000   		-0.01176        
3.70000   		-0.01568        
3.71000   		-0.01939        
3.72000   		-0.02271        
3.73000   		-0.02451        
3.74000   		-0.02379        
3.75000   		-0.01561        
3.76000   		-0.00669        
3.77000   		0.00215         
3.78000   		0.00757         
3.79000   		0.01076         
